#    L    TT             EE             BB             TE          
  3790    0.54927E+01    0.17465E+00    0.89463E-02   -0.23627E+00
  3791    0.54812E+01    0.17436E+00    0.89396E-02   -0.23573E+00
  3792    0.54698E+01    0.17407E+00    0.89324E-02   -0.23519E+00
  3793    0.54583E+01    0.17378E+00    0.89257E-02   -0.23466E+00
  3794    0.54470E+01    0.17349E+00    0.89185E-02   -0.23414E+00
  3795    0.54356E+01    0.17321E+00    0.89118E-02   -0.23363E+00
  3796    0.54243E+01    0.17292E+00    0.89046E-02   -0.23313E+00
  3797    0.54130E+01    0.17264E+00    0.88980E-02   -0.23263E+00
  3798    0.54018E+01    0.17236E+00    0.88908E-02   -0.23215E+00
  3799    0.53906E+01    0.17207E+00    0.88842E-02   -0.23167E+00
  3800    0.53794E+01    0.17179E+00    0.88770E-02   -0.23120E+00
  3801    0.53682E+01    0.17151E+00    0.88704E-02   -0.23073E+00
  3802    0.53572E+01    0.17124E+00    0.88632E-02   -0.23028E+00
  3803    0.53461E+01    0.17096E+00    0.88566E-02   -0.22983E+00
  3804    0.53351E+01    0.17068E+00    0.88495E-02   -0.22939E+00
  3805    0.53240E+01    0.17041E+00    0.88429E-02   -0.22895E+00
  3806    0.53131E+01    0.17013E+00    0.88358E-02   -0.22853E+00
  3807    0.53021E+01    0.16986E+00    0.88292E-02   -0.22811E+00
  3808    0.52913E+01    0.16959E+00    0.88221E-02   -0.22770E+00
  3809    0.52804E+01    0.16931E+00    0.88155E-02   -0.22729E+00
  3810    0.52696E+01    0.16904E+00    0.88084E-02   -0.22689E+00
  3811    0.52588E+01    0.16877E+00    0.88019E-02   -0.22650E+00
  3812    0.52480E+01    0.16850E+00    0.87948E-02   -0.22612E+00
  3813    0.52373E+01    0.16823E+00    0.87883E-02   -0.22574E+00
  3814    0.52266E+01    0.16796E+00    0.87812E-02   -0.22537E+00
  3815    0.52160E+01    0.16769E+00    0.87747E-02   -0.22500E+00
  3816    0.52054E+01    0.16742E+00    0.87676E-02   -0.22464E+00
  3817    0.51948E+01    0.16715E+00    0.87611E-02   -0.22429E+00
  3818    0.51843E+01    0.16688E+00    0.87541E-02   -0.22394E+00
  3819    0.51738E+01    0.16661E+00    0.87476E-02   -0.22360E+00
  3820    0.51634E+01    0.16634E+00    0.87406E-02   -0.22327E+00
  3821    0.51529E+01    0.16608E+00    0.87341E-02   -0.22294E+00
  3822    0.51426E+01    0.16581E+00    0.87271E-02   -0.22261E+00
  3823    0.51322E+01    0.16554E+00    0.87206E-02   -0.22230E+00
  3824    0.51219E+01    0.16527E+00    0.87136E-02   -0.22198E+00
  3825    0.51116E+01    0.16500E+00    0.87072E-02   -0.22168E+00
  3826    0.51014E+01    0.16474E+00    0.87002E-02   -0.22137E+00
  3827    0.50912E+01    0.16447E+00    0.86938E-02   -0.22108E+00
  3828    0.50810E+01    0.16420E+00    0.86868E-02   -0.22078E+00
  3829    0.50709E+01    0.16393E+00    0.86804E-02   -0.22050E+00
  3830    0.50608E+01    0.16367E+00    0.86734E-02   -0.22021E+00
  3831    0.50508E+01    0.16340E+00    0.86670E-02   -0.21993E+00
  3832    0.50408E+01    0.16313E+00    0.86600E-02   -0.21966E+00
  3833    0.50308E+01    0.16286E+00    0.86537E-02   -0.21939E+00
  3834    0.50209E+01    0.16259E+00    0.86467E-02   -0.21912E+00
  3835    0.50110E+01    0.16232E+00    0.86404E-02   -0.21886E+00
  3836    0.50011E+01    0.16205E+00    0.86334E-02   -0.21860E+00
  3837    0.49913E+01    0.16178E+00    0.86271E-02   -0.21835E+00
  3838    0.49815E+01    0.16151E+00    0.86201E-02   -0.21810E+00
  3839    0.49717E+01    0.16124E+00    0.86138E-02   -0.21785E+00
  3840    0.49621E+01    0.16097E+00    0.86069E-02   -0.21761E+00
  3841    0.49523E+01    0.16070E+00    0.86006E-02   -0.21737E+00
  3842    0.49427E+01    0.16043E+00    0.85937E-02   -0.21713E+00
  3843    0.49331E+01    0.16015E+00    0.85874E-02   -0.21690E+00
  3844    0.49236E+01    0.15988E+00    0.85805E-02   -0.21667E+00
  3845    0.49140E+01    0.15961E+00    0.85742E-02   -0.21644E+00
  3846    0.49046E+01    0.15934E+00    0.85674E-02   -0.21621E+00
  3847    0.48951E+01    0.15906E+00    0.85611E-02   -0.21599E+00
  3848    0.48857E+01    0.15879E+00    0.85542E-02   -0.21577E+00
  3849    0.48763E+01    0.15851E+00    0.85480E-02   -0.21555E+00
  3850    0.48669E+01    0.15823E+00    0.85411E-02   -0.21533E+00
  3851    0.48576E+01    0.15796E+00    0.85349E-02   -0.21512E+00
  3852    0.48484E+01    0.15768E+00    0.85280E-02   -0.21491E+00
  3853    0.48391E+01    0.15740E+00    0.85218E-02   -0.21470E+00
  3854    0.48299E+01    0.15712E+00    0.85150E-02   -0.21449E+00
  3855    0.48207E+01    0.15684E+00    0.85088E-02   -0.21428E+00
  3856    0.48116E+01    0.15656E+00    0.85020E-02   -0.21408E+00
  3857    0.48024E+01    0.15628E+00    0.84958E-02   -0.21387E+00
  3858    0.47934E+01    0.15600E+00    0.84890E-02   -0.21367E+00
  3859    0.47843E+01    0.15572E+00    0.84828E-02   -0.21347E+00
  3860    0.47754E+01    0.15543E+00    0.84760E-02   -0.21327E+00
  3861    0.47664E+01    0.15515E+00    0.84698E-02   -0.21307E+00
  3862    0.47575E+01    0.15486E+00    0.84631E-02   -0.21287E+00
  3863    0.47485E+01    0.15458E+00    0.84569E-02   -0.21267E+00
  3864    0.47397E+01    0.15429E+00    0.84502E-02   -0.21247E+00
  3865    0.47308E+01    0.15400E+00    0.84440E-02   -0.21227E+00
  3866    0.47220E+01    0.15372E+00    0.84373E-02   -0.21208E+00
  3867    0.47132E+01    0.15343E+00    0.84312E-02   -0.21188E+00
  3868    0.47045E+01    0.15314E+00    0.84244E-02   -0.21168E+00
  3869    0.46958E+01    0.15285E+00    0.84183E-02   -0.21148E+00
  3870    0.46871E+01    0.15256E+00    0.84116E-02   -0.21129E+00
  3871    0.46784E+01    0.15226E+00    0.84055E-02   -0.21109E+00
  3872    0.46699E+01    0.15197E+00    0.83988E-02   -0.21089E+00
  3873    0.46612E+01    0.15168E+00    0.83927E-02   -0.21069E+00
  3874    0.46527E+01    0.15138E+00    0.83860E-02   -0.21049E+00
  3875    0.46441E+01    0.15109E+00    0.83799E-02   -0.21029E+00
  3876    0.46357E+01    0.15079E+00    0.83733E-02   -0.21009E+00
  3877    0.46272E+01    0.15049E+00    0.83672E-02   -0.20989E+00
  3878    0.46188E+01    0.15020E+00    0.83605E-02   -0.20969E+00
  3879    0.46103E+01    0.14990E+00    0.83545E-02   -0.20948E+00
  3880    0.46020E+01    0.14960E+00    0.83478E-02   -0.20928E+00
  3881    0.45936E+01    0.14930E+00    0.83418E-02   -0.20907E+00
  3882    0.45853E+01    0.14900E+00    0.83352E-02   -0.20886E+00
  3883    0.45769E+01    0.14869E+00    0.83292E-02   -0.20865E+00
  3884    0.45687E+01    0.14839E+00    0.83225E-02   -0.20844E+00
  3885    0.45604E+01    0.14809E+00    0.83165E-02   -0.20823E+00
  3886    0.45522E+01    0.14778E+00    0.83099E-02   -0.20802E+00
  3887    0.45440E+01    0.14748E+00    0.83039E-02   -0.20780E+00
  3888    0.45358E+01    0.14717E+00    0.82973E-02   -0.20758E+00
  3889    0.45276E+01    0.14686E+00    0.82913E-02   -0.20736E+00
  3890    0.45195E+01    0.14656E+00    0.82848E-02   -0.20714E+00
  3891    0.45114E+01    0.14625E+00    0.82788E-02   -0.20691E+00
  3892    0.45034E+01    0.14594E+00    0.82722E-02   -0.20669E+00
  3893    0.44953E+01    0.14563E+00    0.82663E-02   -0.20646E+00
  3894    0.44873E+01    0.14532E+00    0.82597E-02   -0.20623E+00
  3895    0.44792E+01    0.14501E+00    0.82538E-02   -0.20599E+00
  3896    0.44713E+01    0.14470E+00    0.82472E-02   -0.20576E+00
  3897    0.44633E+01    0.14438E+00    0.82413E-02   -0.20552E+00
  3898    0.44554E+01    0.14407E+00    0.82348E-02   -0.20528E+00
  3899    0.44475E+01    0.14375E+00    0.82288E-02   -0.20503E+00
  3900    0.44396E+01    0.14344E+00    0.82223E-02   -0.20479E+00
  3901    0.44317E+01    0.14312E+00    0.82164E-02   -0.20454E+00
  3902    0.44239E+01    0.14281E+00    0.82099E-02   -0.20428E+00
  3903    0.44160E+01    0.14249E+00    0.82040E-02   -0.20403E+00
  3904    0.44082E+01    0.14217E+00    0.81975E-02   -0.20377E+00
  3905    0.44004E+01    0.14186E+00    0.81917E-02   -0.20351E+00
  3906    0.43927E+01    0.14154E+00    0.81852E-02   -0.20324E+00
  3907    0.43849E+01    0.14122E+00    0.81793E-02   -0.20298E+00
  3908    0.43772E+01    0.14090E+00    0.81728E-02   -0.20270E+00
  3909    0.43694E+01    0.14058E+00    0.81670E-02   -0.20243E+00
  3910    0.43618E+01    0.14026E+00    0.81605E-02   -0.20215E+00
  3911    0.43541E+01    0.13994E+00    0.81547E-02   -0.20187E+00
  3912    0.43464E+01    0.13961E+00    0.81482E-02   -0.20159E+00
  3913    0.43387E+01    0.13929E+00    0.81424E-02   -0.20130E+00
  3914    0.43311E+01    0.13897E+00    0.81360E-02   -0.20101E+00
  3915    0.43235E+01    0.13865E+00    0.81302E-02   -0.20071E+00
  3916    0.43159E+01    0.13832E+00    0.81238E-02   -0.20041E+00
  3917    0.43083E+01    0.13800E+00    0.81180E-02   -0.20011E+00
  3918    0.43008E+01    0.13767E+00    0.81116E-02   -0.19981E+00
  3919    0.42932E+01    0.13735E+00    0.81058E-02   -0.19950E+00
  3920    0.42857E+01    0.13702E+00    0.80994E-02   -0.19918E+00
  3921    0.42781E+01    0.13670E+00    0.80936E-02   -0.19887E+00
  3922    0.42707E+01    0.13637E+00    0.80872E-02   -0.19855E+00
  3923    0.42631E+01    0.13605E+00    0.80815E-02   -0.19823E+00
  3924    0.42557E+01    0.13572E+00    0.80751E-02   -0.19790E+00
  3925    0.42482E+01    0.13540E+00    0.80693E-02   -0.19757E+00
  3926    0.42408E+01    0.13507E+00    0.80630E-02   -0.19723E+00
  3927    0.42333E+01    0.13474E+00    0.80572E-02   -0.19689E+00
  3928    0.42259E+01    0.13442E+00    0.80509E-02   -0.19655E+00
  3929    0.42184E+01    0.13409E+00    0.80452E-02   -0.19621E+00
  3930    0.42111E+01    0.13376E+00    0.80388E-02   -0.19586E+00
  3931    0.42036E+01    0.13343E+00    0.80331E-02   -0.19550E+00
  3932    0.41963E+01    0.13311E+00    0.80268E-02   -0.19515E+00
  3933    0.41889E+01    0.13278E+00    0.80211E-02   -0.19479E+00
  3934    0.41815E+01    0.13245E+00    0.80148E-02   -0.19442E+00
  3935    0.41742E+01    0.13213E+00    0.80091E-02   -0.19405E+00
  3936    0.41668E+01    0.13180E+00    0.80028E-02   -0.19368E+00
  3937    0.41595E+01    0.13147E+00    0.79971E-02   -0.19330E+00
  3938    0.41522E+01    0.13114E+00    0.79909E-02   -0.19292E+00
  3939    0.41448E+01    0.13082E+00    0.79852E-02   -0.19254E+00
  3940    0.41376E+01    0.13049E+00    0.79789E-02   -0.19215E+00
  3941    0.41302E+01    0.13016E+00    0.79733E-02   -0.19176E+00
  3942    0.41230E+01    0.12984E+00    0.79670E-02   -0.19137E+00
  3943    0.41156E+01    0.12951E+00    0.79614E-02   -0.19097E+00
  3944    0.41084E+01    0.12918E+00    0.79551E-02   -0.19057E+00
  3945    0.41011E+01    0.12886E+00    0.79495E-02   -0.19016E+00
  3946    0.40939E+01    0.12853E+00    0.79433E-02   -0.18976E+00
  3947    0.40866E+01    0.12821E+00    0.79377E-02   -0.18934E+00
  3948    0.40794E+01    0.12788E+00    0.79314E-02   -0.18893E+00
  3949    0.40721E+01    0.12756E+00    0.79258E-02   -0.18851E+00
  3950    0.40649E+01    0.12723E+00    0.79196E-02   -0.18808E+00
  3951    0.40576E+01    0.12691E+00    0.79140E-02   -0.18766E+00
  3952    0.40504E+01    0.12658E+00    0.79078E-02   -0.18723E+00
  3953    0.40432E+01    0.12626E+00    0.79022E-02   -0.18679E+00
  3954    0.40360E+01    0.12594E+00    0.78961E-02   -0.18636E+00
  3955    0.40287E+01    0.12561E+00    0.78905E-02   -0.18592E+00
  3956    0.40216E+01    0.12529E+00    0.78843E-02   -0.18547E+00
  3957    0.40143E+01    0.12497E+00    0.78788E-02   -0.18502E+00
  3958    0.40072E+01    0.12465E+00    0.78726E-02   -0.18457E+00
  3959    0.39999E+01    0.12433E+00    0.78671E-02   -0.18412E+00
  3960    0.39928E+01    0.12401E+00    0.78609E-02   -0.18366E+00
  3961    0.39856E+01    0.12369E+00    0.78554E-02   -0.18320E+00
  3962    0.39784E+01    0.12337E+00    0.78492E-02   -0.18274E+00
  3963    0.39712E+01    0.12305E+00    0.78437E-02   -0.18228E+00
  3964    0.39641E+01    0.12273E+00    0.78376E-02   -0.18181E+00
  3965    0.39568E+01    0.12242E+00    0.78321E-02   -0.18134E+00
  3966    0.39497E+01    0.12210E+00    0.78259E-02   -0.18086E+00
  3967    0.39425E+01    0.12179E+00    0.78204E-02   -0.18038E+00
  3968    0.39354E+01    0.12147E+00    0.78143E-02   -0.17990E+00
  3969    0.39282E+01    0.12116E+00    0.78089E-02   -0.17942E+00
  3970    0.39211E+01    0.12084E+00    0.78028E-02   -0.17894E+00
  3971    0.39139E+01    0.12053E+00    0.77973E-02   -0.17845E+00
  3972    0.39068E+01    0.12022E+00    0.77912E-02   -0.17796E+00
  3973    0.38996E+01    0.11991E+00    0.77857E-02   -0.17746E+00
  3974    0.38925E+01    0.11960E+00    0.77797E-02   -0.17697E+00
  3975    0.38853E+01    0.11929E+00    0.77742E-02   -0.17647E+00
  3976    0.38782E+01    0.11898E+00    0.77681E-02   -0.17597E+00
  3977    0.38710E+01    0.11867E+00    0.77627E-02   -0.17547E+00
  3978    0.38639E+01    0.11837E+00    0.77567E-02   -0.17496E+00
  3979    0.38567E+01    0.11806E+00    0.77512E-02   -0.17446E+00
  3980    0.38496E+01    0.11776E+00    0.77452E-02   -0.17395E+00
  3981    0.38424E+01    0.11745E+00    0.77398E-02   -0.17344E+00
  3982    0.38353E+01    0.11715E+00    0.77337E-02   -0.17293E+00
  3983    0.38282E+01    0.11685E+00    0.77283E-02   -0.17241E+00
  3984    0.38211E+01    0.11655E+00    0.77223E-02   -0.17189E+00
  3985    0.38139E+01    0.11625E+00    0.77169E-02   -0.17138E+00
  3986    0.38068E+01    0.11595E+00    0.77109E-02   -0.17086E+00
  3987    0.37996E+01    0.11565E+00    0.77055E-02   -0.17034E+00
  3988    0.37925E+01    0.11535E+00    0.76995E-02   -0.16981E+00
  3989    0.37854E+01    0.11506E+00    0.76942E-02   -0.16929E+00
  3990    0.37783E+01    0.11476E+00    0.76882E-02   -0.16876E+00
  3991    0.37711E+01    0.11447E+00    0.76828E-02   -0.16823E+00
  3992    0.37640E+01    0.11418E+00    0.76768E-02   -0.16771E+00
  3993    0.37569E+01    0.11389E+00    0.76715E-02   -0.16718E+00
  3994    0.37498E+01    0.11360E+00    0.76655E-02   -0.16665E+00
  3995    0.37426E+01    0.11331E+00    0.76602E-02   -0.16611E+00
  3996    0.37355E+01    0.11302E+00    0.76542E-02   -0.16558E+00
  3997    0.37284E+01    0.11273E+00    0.76489E-02   -0.16505E+00
  3998    0.37213E+01    0.11245E+00    0.76430E-02   -0.16451E+00
  3999    0.37141E+01    0.11216E+00    0.76377E-02   -0.16398E+00
  4000    0.37070E+01    0.11188E+00    0.76317E-02   -0.16344E+00
  4001    0.36999E+01    0.11160E+00    0.76264E-02   -0.16290E+00
  4002    0.36928E+01    0.11132E+00    0.76205E-02   -0.16237E+00
  4003    0.36857E+01    0.11104E+00    0.76152E-02   -0.16183E+00
  4004    0.36786E+01    0.11076E+00    0.76093E-02   -0.16129E+00
  4005    0.36714E+01    0.11049E+00    0.76040E-02   -0.16075E+00
  4006    0.36643E+01    0.11021E+00    0.75981E-02   -0.16021E+00
  4007    0.36572E+01    0.10994E+00    0.75929E-02   -0.15967E+00
  4008    0.36501E+01    0.10967E+00    0.75870E-02   -0.15913E+00
  4009    0.36430E+01    0.10939E+00    0.75817E-02   -0.15859E+00
  4010    0.36359E+01    0.10912E+00    0.75758E-02   -0.15805E+00
  4011    0.36287E+01    0.10886E+00    0.75706E-02   -0.15751E+00
  4012    0.36217E+01    0.10859E+00    0.75647E-02   -0.15697E+00
  4013    0.36145E+01    0.10832E+00    0.75595E-02   -0.15643E+00
  4014    0.36075E+01    0.10806E+00    0.75536E-02   -0.15589E+00
  4015    0.36003E+01    0.10779E+00    0.75484E-02   -0.15535E+00
  4016    0.35933E+01    0.10753E+00    0.75425E-02   -0.15481E+00
  4017    0.35861E+01    0.10727E+00    0.75373E-02   -0.15428E+00
  4018    0.35791E+01    0.10701E+00    0.75315E-02   -0.15374E+00
  4019    0.35719E+01    0.10675E+00    0.75263E-02   -0.15320E+00
  4020    0.35649E+01    0.10650E+00    0.75205E-02   -0.15266E+00
  4021    0.35578E+01    0.10624E+00    0.75153E-02   -0.15213E+00
  4022    0.35507E+01    0.10599E+00    0.75094E-02   -0.15159E+00
  4023    0.35436E+01    0.10574E+00    0.75043E-02   -0.15106E+00
  4024    0.35365E+01    0.10548E+00    0.74985E-02   -0.15053E+00
  4025    0.35294E+01    0.10523E+00    0.74933E-02   -0.14999E+00
  4026    0.35224E+01    0.10499E+00    0.74875E-02   -0.14946E+00
  4027    0.35153E+01    0.10474E+00    0.74823E-02   -0.14893E+00
  4028    0.35082E+01    0.10449E+00    0.74765E-02   -0.14840E+00
  4029    0.35011E+01    0.10425E+00    0.74714E-02   -0.14788E+00
  4030    0.34941E+01    0.10401E+00    0.74656E-02   -0.14735E+00
  4031    0.34870E+01    0.10377E+00    0.74605E-02   -0.14683E+00
  4032    0.34800E+01    0.10353E+00    0.74547E-02   -0.14630E+00
  4033    0.34729E+01    0.10329E+00    0.74496E-02   -0.14578E+00
  4034    0.34659E+01    0.10305E+00    0.74438E-02   -0.14526E+00
  4035    0.34588E+01    0.10281E+00    0.74387E-02   -0.14474E+00
  4036    0.34518E+01    0.10258E+00    0.74330E-02   -0.14422E+00
  4037    0.34447E+01    0.10234E+00    0.74279E-02   -0.14371E+00
  4038    0.34377E+01    0.10211E+00    0.74221E-02   -0.14320E+00
  4039    0.34306E+01    0.10188E+00    0.74170E-02   -0.14268E+00
  4040    0.34237E+01    0.10165E+00    0.74113E-02   -0.14217E+00
  4041    0.34166E+01    0.10143E+00    0.74062E-02   -0.14167E+00
  4042    0.34096E+01    0.10120E+00    0.74005E-02   -0.14116E+00
  4043    0.34026E+01    0.10097E+00    0.73954E-02   -0.14066E+00
  4044    0.33956E+01    0.10075E+00    0.73897E-02   -0.14016E+00
  4045    0.33886E+01    0.10053E+00    0.73847E-02   -0.13966E+00
  4046    0.33816E+01    0.10031E+00    0.73790E-02   -0.13916E+00
  4047    0.33746E+01    0.10009E+00    0.73739E-02   -0.13866E+00
  4048    0.33677E+01    0.99868E-01    0.73682E-02   -0.13817E+00
  4049    0.33606E+01    0.99651E-01    0.73632E-02   -0.13768E+00
  4050    0.33537E+01    0.99435E-01    0.73575E-02   -0.13719E+00
  4051    0.33467E+01    0.99221E-01    0.73525E-02   -0.13671E+00
  4052    0.33398E+01    0.99008E-01    0.73468E-02   -0.13622E+00
  4053    0.33328E+01    0.98795E-01    0.73418E-02   -0.13574E+00
  4054    0.33259E+01    0.98585E-01    0.73361E-02   -0.13527E+00
  4055    0.33189E+01    0.98375E-01    0.73311E-02   -0.13479E+00
  4056    0.33121E+01    0.98168E-01    0.73255E-02   -0.13432E+00
  4057    0.33051E+01    0.97960E-01    0.73205E-02   -0.13385E+00
  4058    0.32982E+01    0.97755E-01    0.73148E-02   -0.13338E+00
  4059    0.32913E+01    0.97550E-01    0.73098E-02   -0.13292E+00
  4060    0.32844E+01    0.97347E-01    0.73042E-02   -0.13245E+00
  4061    0.32775E+01    0.97145E-01    0.72992E-02   -0.13200E+00
  4062    0.32707E+01    0.96945E-01    0.72936E-02   -0.13154E+00
  4063    0.32638E+01    0.96745E-01    0.72886E-02   -0.13109E+00
  4064    0.32570E+01    0.96547E-01    0.72830E-02   -0.13064E+00
  4065    0.32501E+01    0.96349E-01    0.72781E-02   -0.13019E+00
  4066    0.32433E+01    0.96154E-01    0.72725E-02   -0.12975E+00
  4067    0.32364E+01    0.95959E-01    0.72675E-02   -0.12930E+00
  4068    0.32296E+01    0.95765E-01    0.72619E-02   -0.12887E+00
  4069    0.32228E+01    0.95572E-01    0.72570E-02   -0.12843E+00
  4070    0.32160E+01    0.95381E-01    0.72514E-02   -0.12800E+00
  4071    0.32092E+01    0.95191E-01    0.72465E-02   -0.12757E+00
  4072    0.32024E+01    0.95002E-01    0.72409E-02   -0.12715E+00
  4073    0.31956E+01    0.94813E-01    0.72360E-02   -0.12672E+00
  4074    0.31889E+01    0.94627E-01    0.72304E-02   -0.12631E+00
  4075    0.31821E+01    0.94440E-01    0.72255E-02   -0.12589E+00
  4076    0.31754E+01    0.94256E-01    0.72200E-02   -0.12548E+00
  4077    0.31687E+01    0.94071E-01    0.72151E-02   -0.12507E+00
  4078    0.31620E+01    0.93889E-01    0.72095E-02   -0.12466E+00
  4079    0.31553E+01    0.93707E-01    0.72047E-02   -0.12426E+00
  4080    0.31486E+01    0.93526E-01    0.71991E-02   -0.12386E+00
  4081    0.31419E+01    0.93346E-01    0.71942E-02   -0.12347E+00
  4082    0.31353E+01    0.93167E-01    0.71887E-02   -0.12307E+00
  4083    0.31286E+01    0.92989E-01    0.71839E-02   -0.12268E+00
  4084    0.31220E+01    0.92812E-01    0.71783E-02   -0.12230E+00
  4085    0.31153E+01    0.92636E-01    0.71735E-02   -0.12192E+00
  4086    0.31088E+01    0.92461E-01    0.71680E-02   -0.12154E+00
  4087    0.31021E+01    0.92287E-01    0.71631E-02   -0.12116E+00
  4088    0.30956E+01    0.92114E-01    0.71576E-02   -0.12079E+00
  4089    0.30890E+01    0.91941E-01    0.71528E-02   -0.12042E+00
  4090    0.30825E+01    0.91770E-01    0.71473E-02   -0.12006E+00
  4091    0.30759E+01    0.91599E-01    0.71425E-02   -0.11969E+00
  4092    0.30694E+01    0.91429E-01    0.71370E-02   -0.11934E+00
  4093    0.30628E+01    0.91260E-01    0.71322E-02   -0.11898E+00
  4094    0.30564E+01    0.91092E-01    0.71267E-02   -0.11863E+00
  4095    0.30498E+01    0.90924E-01    0.71219E-02   -0.11828E+00
  4096    0.30434E+01    0.90758E-01    0.71165E-02   -0.11794E+00
  4097    0.30369E+01    0.90592E-01    0.71117E-02   -0.11760E+00
  4098    0.30305E+01    0.90427E-01    0.71062E-02   -0.11726E+00
  4099    0.30241E+01    0.90263E-01    0.71014E-02   -0.11693E+00
  4100    0.30177E+01    0.90099E-01    0.70960E-02   -0.11660E+00
  4101    0.30113E+01    0.89936E-01    0.70912E-02   -0.11627E+00
  4102    0.30049E+01    0.89774E-01    0.70858E-02   -0.11595E+00
  4103    0.29985E+01    0.89612E-01    0.70810E-02   -0.11563E+00
  4104    0.29922E+01    0.89452E-01    0.70756E-02   -0.11531E+00
  4105    0.29858E+01    0.89291E-01    0.70709E-02   -0.11500E+00
  4106    0.29796E+01    0.89132E-01    0.70654E-02   -0.11469E+00
  4107    0.29732E+01    0.88973E-01    0.70607E-02   -0.11438E+00
  4108    0.29670E+01    0.88815E-01    0.70553E-02   -0.11408E+00
  4109    0.29607E+01    0.88657E-01    0.70506E-02   -0.11378E+00
  4110    0.29545E+01    0.88500E-01    0.70452E-02   -0.11348E+00
  4111    0.29482E+01    0.88344E-01    0.70404E-02   -0.11319E+00
  4112    0.29420E+01    0.88188E-01    0.70351E-02   -0.11290E+00
  4113    0.29358E+01    0.88032E-01    0.70303E-02   -0.11261E+00
  4114    0.29297E+01    0.87878E-01    0.70250E-02   -0.11233E+00
  4115    0.29235E+01    0.87723E-01    0.70203E-02   -0.11205E+00
  4116    0.29174E+01    0.87569E-01    0.70149E-02   -0.11177E+00
  4117    0.29112E+01    0.87416E-01    0.70102E-02   -0.11150E+00
  4118    0.29051E+01    0.87263E-01    0.70048E-02   -0.11123E+00
  4119    0.28990E+01    0.87110E-01    0.70002E-02   -0.11096E+00
  4120    0.28930E+01    0.86959E-01    0.69948E-02   -0.11070E+00
  4121    0.28869E+01    0.86807E-01    0.69901E-02   -0.11044E+00
  4122    0.28809E+01    0.86656E-01    0.69848E-02   -0.11018E+00
  4123    0.28748E+01    0.86505E-01    0.69801E-02   -0.10993E+00
  4124    0.28689E+01    0.86355E-01    0.69748E-02   -0.10968E+00
  4125    0.28628E+01    0.86205E-01    0.69702E-02   -0.10943E+00
  4126    0.28569E+01    0.86056E-01    0.69648E-02   -0.10918E+00
  4127    0.28509E+01    0.85906E-01    0.69602E-02   -0.10894E+00
  4128    0.28450E+01    0.85757E-01    0.69549E-02   -0.10870E+00
  4129    0.28391E+01    0.85609E-01    0.69502E-02   -0.10846E+00
  4130    0.28333E+01    0.85461E-01    0.69449E-02   -0.10823E+00
  4131    0.28273E+01    0.85312E-01    0.69403E-02   -0.10800E+00
  4132    0.28215E+01    0.85165E-01    0.69350E-02   -0.10777E+00
  4133    0.28157E+01    0.85017E-01    0.69304E-02   -0.10755E+00
  4134    0.28099E+01    0.84871E-01    0.69251E-02   -0.10733E+00
  4135    0.28041E+01    0.84723E-01    0.69205E-02   -0.10711E+00
  4136    0.27983E+01    0.84577E-01    0.69152E-02   -0.10689E+00
  4137    0.27925E+01    0.84430E-01    0.69106E-02   -0.10668E+00
  4138    0.27868E+01    0.84284E-01    0.69054E-02   -0.10646E+00
  4139    0.27811E+01    0.84138E-01    0.69008E-02   -0.10626E+00
  4140    0.27754E+01    0.83993E-01    0.68955E-02   -0.10605E+00
  4141    0.27697E+01    0.83847E-01    0.68909E-02   -0.10585E+00
  4142    0.27641E+01    0.83702E-01    0.68857E-02   -0.10565E+00
  4143    0.27584E+01    0.83556E-01    0.68811E-02   -0.10545E+00
  4144    0.27529E+01    0.83411E-01    0.68759E-02   -0.10525E+00
  4145    0.27472E+01    0.83266E-01    0.68713E-02   -0.10506E+00
  4146    0.27417E+01    0.83121E-01    0.68661E-02   -0.10487E+00
  4147    0.27361E+01    0.82976E-01    0.68616E-02   -0.10468E+00
  4148    0.27306E+01    0.82832E-01    0.68563E-02   -0.10449E+00
  4149    0.27250E+01    0.82687E-01    0.68518E-02   -0.10431E+00
  4150    0.27196E+01    0.82543E-01    0.68466E-02   -0.10413E+00
  4151    0.27141E+01    0.82398E-01    0.68421E-02   -0.10395E+00
  4152    0.27087E+01    0.82254E-01    0.68368E-02   -0.10377E+00
  4153    0.27032E+01    0.82110E-01    0.68323E-02   -0.10359E+00
  4154    0.26978E+01    0.81966E-01    0.68271E-02   -0.10342E+00
  4155    0.26924E+01    0.81821E-01    0.68226E-02   -0.10325E+00
  4156    0.26870E+01    0.81678E-01    0.68174E-02   -0.10308E+00
  4157    0.26816E+01    0.81533E-01    0.68129E-02   -0.10291E+00
  4158    0.26763E+01    0.81389E-01    0.68078E-02   -0.10275E+00
  4159    0.26710E+01    0.81245E-01    0.68033E-02   -0.10258E+00
  4160    0.26657E+01    0.81101E-01    0.67981E-02   -0.10242E+00
  4161    0.26604E+01    0.80957E-01    0.67936E-02   -0.10226E+00
  4162    0.26552E+01    0.80813E-01    0.67884E-02   -0.10210E+00
  4163    0.26499E+01    0.80669E-01    0.67840E-02   -0.10195E+00
  4164    0.26447E+01    0.80525E-01    0.67788E-02   -0.10179E+00
  4165    0.26395E+01    0.80381E-01    0.67744E-02   -0.10164E+00
  4166    0.26344E+01    0.80237E-01    0.67692E-02   -0.10149E+00
